n,max_flow,electrical_alg,ratio
3549,6.045074132,6.72596221,1.112635191
192,6.774806013,7.538254951,1.112689417
3911,6.583843171,7.325843877,1.11270024
9727,5.620256922,6.254301249,1.112814118
1742,8.146897197,9.067033728,1.112943187
2493,7.480066132,8.325439833,1.113016875
9834,6.532469032,7.270946697,1.113047251
9834,6.532469032,7.270946697,1.113047251
1376,4.986436138,5.550353635,1.113090288
827,9.44752389,10.51619099,1.113116104
2222,7.161273505,7.971648229,1.1131607
2888,8.864231732,9.867442579,1.11317516
2358,6.587990302,7.33392403,1.113226294
2194,6.601152745,7.348662298,1.113239245
2471,6.731924293,7.494699031,1.113307088
2734,6.20107595,6.904059186,1.11336472
3579,6.788923332,7.558908286,1.11341783
2590,7.195209642,8.011364788,1.11343035
3081,6.710159924,7.471375965,1.11344231
8665,6.401116155,7.12752009,1.113480824
3625,6.343425328,7.063491901,1.113513841
2268,6.628579948,7.381065703,1.113521412
3447,6.19040447,6.893602335,1.113594817
3447,6.19040447,6.893602335,1.113594817
2467,6.519349791,7.260184096,1.113636226
1301,7.024560421,7.823141084,1.113684076
3079,6.683834021,7.443876884,1.113713605
851,6.686974339,7.447408642,1.113718741
2039,6.96525989,7.75744667,1.113733987
1274,6.414374357,7.144086621,1.113762033
3450,5.965206989,6.644096748,1.113808248
3809,6.969046601,7.762292248,1.113824127
2479,6.192437955,6.897319957,1.113829482
721,7.72515144,8.604556236,1.113836577
728,7.674624117,8.548694826,1.113891012
920,7.934283266,8.838049672,1.113906496
912,6.468003383,7.205322878,1.113994915
738,8.234785793,9.173964927,1.11405022
2895,6.743501606,7.512805136,1.114080722
3548,6.726734806,7.494140163,1.114082891
373,5.495445169,6.122734303,1.114147101
453,6.135715296,6.837461832,1.114370779
1298,6.614309123,7.370812951,1.114373824
2545,8.654683368,9.644558943,1.114374557
1762,8.279948495,9.227156961,1.114397869
2380,5.571972647,6.209414564,1.11440148
841,7.794398782,8.686115482,1.114404808
1052,7.250555367,8.080316515,1.114441047
2805,6.682495211,7.44725872,1.114442807
2398,7.396408579,8.24288793,1.114444645
2074,6.686747433,7.452092097,1.114456942
2934,7.04602047,7.852554982,1.114466672
2809,6.574156797,7.326871189,1.11449596
3340,6.692386104,7.458842961,1.114526694
2552,6.462582375,7.202827535,1.114543246
3442,6.658083871,7.420855668,1.114563261
143,7.439299301,8.29174362,1.114586641
2060,7.169088411,7.990774397,1.114615128
1880,7.609930437,8.482487642,1.114660339
2780,6.88119758,7.670806128,1.11474871
3702,6.707494776,7.477454324,1.114790928
6522,7.061842444,7.87250527,1.114794805
1547,7.016932707,7.822628458,1.114821644
718,9.622308967,10.72719907,1.114825881
939,7.379308234,8.226893897,1.114859772
1922,6.560503669,7.314243354,1.114890521
3225,6.190147333,6.901661531,1.114943015
3796,6.558862813,7.313274914,1.115021784
679,7.333190815,8.1766773,1.11502312
893,7.396495915,8.247322463,1.115031031
738,8.085569071,9.015950818,1.115066947
678,9.934059149,11.07760417,1.11511357
369,8.516751608,9.497316538,1.115133677
687,6.595146203,7.355056644,1.115222683
1991,6.960373437,7.762781194,1.115282285
1141,6.939623394,7.740146195,1.115355367
274,10.81456664,12.06221693,1.115367572
2655,7.279074546,8.119101661,1.11540301
1601,5.669611161,6.324013753,1.115422835
1483,7.187632217,8.017336868,1.115435045
855,6.999441408,7.80755809,1.115454453
3635,6.633378504,7.399266769,1.115459756
1058,7.047417287,7.861324028,1.115490074
547,6.616935652,7.381404708,1.115532188
3266,6.403734685,7.143675926,1.115548391
3041,6.215094696,6.933382214,1.115571452
3683,6.653698386,7.423962148,1.115764755
3498,6.859812122,7.654244943,1.115809705
3514,6.532926605,7.290131477,1.115905921
613,6.791730423,7.579131386,1.11593525
2455,6.541969679,7.300803804,1.115994748
655,7.255794986,8.097513395,1.116006366
3283,6.981109804,7.791243724,1.11604658
3434,6.481815624,7.234264929,1.116086194
923,7.856694045,8.768750336,1.116086523
2137,6.766258935,7.551765138,1.116091656
1540,6.278169831,7.007050355,1.116097612
1827,8.009151205,8.939037236,1.116102944
966,7.072743445,7.893968004,1.116111176
2037,7.388171444,8.246591741,1.116188465
2133,8.02726052,8.960106846,1.116209798
643,8.061980586,8.998869034,1.116210705
869,6.241939646,6.968553768,1.116408387
3594,6.398558138,7.143595887,1.116438381
3716,7.215822306,8.056046492,1.116441918
2014,7.529140488,8.405970711,1.11645821
597,7.256012668,8.101150113,1.116474086
3109,7.238993647,8.082172229,1.11647732
215,6.480749612,7.235728578,1.116495623
259,6.606082557,7.375752011,1.116509209
407,7.669094632,8.562829936,1.116537264
3391,6.715093587,7.498183954,1.116616449
1315,8.693541661,9.707358573,1.116617249
6997,6.519435501,7.280128367,1.116680787
827,7.287579319,8.13813115,1.116712532
671,8.035286596,8.973167276,1.116720252
205,6.564004578,7.330321705,1.116745367
3298,7.397928314,8.26166087,1.116753302
3010,7.207660594,8.04927974,1.116767311
1398,7.045192143,7.86802247,1.11679317
2554,6.395695719,7.143574857,1.116934759
273,6.055892918,6.764562799,1.117021534
3650,6.190266559,6.91484145,1.117050677
867,6.443815544,7.198179448,1.117067892
3017,6.878300514,7.683917811,1.117124469
2874,7.704618073,8.607299783,1.117161124
449,7.210571857,8.055991706,1.117247268
1007,5.889077052,6.579568979,1.1172496
1699,7.316607816,8.175080907,1.117332118
801,6.797183029,7.594748245,1.117337611
2413,6.66489966,7.447095472,1.117360478
2161,7.224452023,8.07284978,1.117434202
3198,6.554037681,7.323798054,1.117448268
1034,6.867005386,7.67408599,1.117530213
991,8.077998884,9.027862,1.117586438
3816,6.892666616,7.70320524,1.117594346
524,7.980182267,8.918827579,1.117622039
2157,6.913198235,7.726423426,1.117633715
1219,7.735829021,8.645892534,1.117642661
3728,6.698673023,7.486727774,1.117643412
782,6.880402452,7.690296821,1.117710319
653,6.601025792,7.378293768,1.117749574
266,7.954084343,8.890785512,1.117763545
1326,7.79359947,8.712889535,1.117954492
3140,6.955531374,7.776606957,1.118046421
1687,7.079317522,7.915240168,1.118079553
430,8.078667812,9.032758093,1.118099952
3109,6.762485017,7.561306456,1.118125428
3993,6.317976024,7.06463893,1.118180712
7670,5.934678649,6.637331708,1.118397828
1316,7.113602876,7.955870786,1.118402436
9056,6.610803233,7.394219569,1.118505469
1453,6.313083453,7.061656975,1.118574945
3389,6.650881966,7.440409052,1.118710134
2635,7.22738389,8.08556665,1.118740442
2483,7.356670859,8.230539655,1.118785904
8454,6.57955819,7.361364052,1.118823459
4254,7.163294732,8.014676077,1.118853318
2429,7.200320503,8.056207519,1.118867905
655,5.960984226,6.669944536,1.118933432
2267,7.124954444,7.972766852,1.118991976
1509,7.403447671,8.284936744,1.119064673
862,7.789637364,8.717383105,1.119099991
862,7.789637364,8.717383105,1.119099991
2696,6.685351828,7.481602319,1.119103753
3387,7.956327839,8.904434774,1.119163885
2928,5.925450464,6.631864629,1.119216956
2755,7.051496638,7.892650923,1.119287341
324,6.274589158,7.023277473,1.119320691
2895,6.727511196,7.530410383,1.119345649
1253,6.86634725,7.686171387,1.119397419
776,6.125243891,6.856718511,1.119419672
463,12.10005663,13.54526768,1.119438371
868,6.898911652,7.72373813,1.119558927
390,7.21374187,8.076526825,1.11960297
2735,6.769291923,7.579003972,1.119615472
2863,6.714165988,7.517335246,1.119623086
758,7.0770858,7.923689474,1.119626029
3331,7.050593576,7.894196935,1.119649977
2609,6.673900175,7.473155348,1.119758335
2609,6.673900175,7.473155348,1.119758335
2938,6.273793372,7.025357207,1.119794164
2290,6.465853624,7.240519936,1.119808823
2081,6.664907544,7.46357911,1.119832355
2071,7.160520194,8.019357747,1.119940665
3983,6.761281569,7.57241974,1.11996811
491,7.193828438,8.057154622,1.120009282
2653,6.876431464,7.701687171,1.120012206
907,8.55675425,9.58378358,1.120025573
3600,6.577272411,7.367204806,1.120100301
932,7.834310353,8.775534009,1.120141227
1284,6.840820169,7.66304023,1.120193199
3019,6.804461928,7.622334706,1.12019654
5258,7.24194422,8.1124211,1.120199335
1969,6.464379208,7.242057812,1.120302133
949,6.195863175,6.941724837,1.12038059
6455,6.568590482,7.359453838,1.120400771
3056,6.987335071,7.828837789,1.12043257
3464,6.688074991,7.493651111,1.120449624
3362,6.525136153,7.311513089,1.120515023
2767,7.631125736,8.550929108,1.120533117
3862,5.844847485,6.549492889,1.12055839
3842,6.99259389,7.83640675,1.120672368
3783,6.399565597,7.172069548,1.120711936
787,6.251982772,7.006764353,1.120726753
2809,6.812519641,7.635482272,1.120801506
878,7.366509124,8.25713698,1.120902295
3212,6.768408512,7.586899049,1.120928064
399,5.779580121,6.478703908,1.12096446
1681,7.886784369,8.84093537,1.120980992
608,6.135400605,6.878456434,1.121109586
3341,7.087428293,7.946073525,1.121150465
3361,6.899361625,7.735274869,1.121158056
1668,6.888076094,7.72287478,1.121194754
179,9.625332429,10.79220277,1.121229095
8421,6.490424547,7.277267561,1.121231363
8421,6.490424547,7.277267561,1.121231363
1170,7.240790411,8.118901392,1.121272807
6184,6.46430431,7.248470099,1.121307066
1494,7.86396637,8.818218098,1.121344838
3442,6.710046324,7.52428687,1.121346487
3084,7.017379368,7.868927133,1.121348401
3675,6.675467113,7.485563135,1.121354208
3037,6.26029845,7.020031291,1.121357288
2383,6.574191492,7.37230522,1.121401047
2720,7.10284835,7.965377002,1.121434192
582,5.930157704,6.65037928,1.121450662
1382,6.677169301,7.488251697,1.121470994
680,7.154515089,8.024231457,1.121561889
3757,6.760956565,7.583366366,1.121641042
3026,6.781022835,7.605883463,1.121642509
1668,7.496238117,8.408114447,1.121644526
7242,6.497958542,7.288441859,1.121651025
1147,5.965460137,6.691314303,1.12167614
3839,7.400847339,8.301364195,1.121677534
413,7.682902095,8.618178366,1.121734764
2776,6.7264162,7.545414388,1.121758476
1553,7.457366506,8.365420732,1.121766072
794,7.507844492,8.423277937,1.121930262
2766,7.306425074,8.197316082,1.121932546
7440,6.792150966,7.620851175,1.122008509
9081,6.61902841,7.426994644,1.122067195
908,6.984288208,7.837512283,1.122163354
339,7.813146623,8.767768505,1.122181488
2455,7.459383165,8.371020427,1.122213492
1946,6.402678554,7.185390098,1.122247515
1274,7.435143398,8.344447058,1.122298066
1078,7.264551799,8.153325733,1.122343946
1426,8.53406347,9.579250129,1.122472333
3755,6.591186932,7.398551053,1.122491462
3429,6.535659183,7.33775114,1.122725487
1768,7.752757101,8.704588497,1.122773277
3941,6.667834675,7.486534957,1.12278353
2257,6.105773853,6.855856505,1.122848089
2303,7.15501967,8.034002946,1.122848478
3768,6.709730176,7.534141695,1.122868058
3697,6.517922488,7.319039228,1.122909829
1846,7.244626625,8.135362602,1.122951261
297,7.599644189,8.534295266,1.122986163
2397,6.617834887,7.432073142,1.123036955
2677,7.147112901,8.026566854,1.123050239
6902,6.40727942,7.195771408,1.123061901
6930,6.661029406,7.480840588,1.123075749
1837,7.301506804,8.200288728,1.123095403
8902,6.706729354,7.532328125,1.123100058
2403,7.673074992,8.617913575,1.123136889
541,6.267981122,7.040152071,1.123192928
3220,6.664805047,7.48594381,1.123205219
2401,6.976464076,7.83619917,1.123233644
1501,7.031857201,7.898977763,1.123313164
3599,6.452940035,7.248877714,1.123344968
2623,6.530616537,7.336761154,1.123440813
1479,8.920418465,10.02181434,1.123469082
7358,6.392352328,7.181774709,1.123494817
7358,6.392352328,7.181774709,1.123494817
1675,7.852521923,8.822399887,1.123511653
1573,5.824049975,6.543561429,1.123541429
1202,6.910613518,7.764689354,1.123589003
1602,10.52146944,11.82325656,1.12372674
262,7.611504915,8.553342316,1.123738658
2068,6.627806972,7.447933333,1.12374023
3400,7.425450113,8.344834027,1.123815244
2434,8.125147437,9.13119282,1.123818723
492,7.918141676,8.898715593,1.123838895
1299,6.994038868,7.860735,1.123919262
1899,6.044916884,6.794139842,1.12394264
1773,7.019567847,7.889602067,1.123944129
1229,5.887602231,6.617432176,1.123960471
3506,6.562984801,7.377106859,1.124047531
1750,7.302911653,8.209072355,1.124082112
2263,7.264859488,8.166917952,1.124167365
1613,6.558236021,7.373065491,1.124245219
3111,6.545655807,7.359052307,1.124265089
9648,7.103654327,7.986835762,1.124327761
2405,7.345465113,8.258722325,1.124329392
989,8.387239526,9.430236443,1.124355208
2336,6.597057143,7.417634767,1.124385405
2790,7.007075393,7.879138528,1.124454653
842,5.76696485,6.484770033,1.124468451
3389,6.962024933,7.828986759,1.124527251
2799,6.980964589,7.850285917,1.124527394
887,6.66861237,7.499054815,1.124530022
365,7.029263577,7.904969868,1.12458009
1455,6.664276473,7.494605202,1.12459398
49,7.905615202,8.890634706,1.124597451
3664,6.865252872,7.720944837,1.124640997
1533,6.546595324,7.363056255,1.124715351
3334,6.742550025,7.583844864,1.124773985
3019,6.857902328,7.713656072,1.1247836
3726,6.810093447,7.659974182,1.124797221
3565,6.697877626,7.534701888,1.124938721
554,6.835203522,7.689520954,1.124987856
2263,6.810597416,7.661932402,1.125001514
1407,6.709560842,7.548315206,1.125008832
2087,6.935892216,7.803357414,1.125069014
2748,5.966713965,6.713374025,1.125137566
112,6.633806216,7.464133357,1.125166023
3200,7.233484676,8.139020262,1.125186632
3983,6.893993978,7.757330271,1.125230207
1552,7.270212916,8.180686419,1.125233403
1419,6.772429216,7.620925494,1.125286843
2970,6.778032693,7.6273491,1.125304265
202,10.12955457,11.39945262,1.125365636
1143,6.638846163,7.471173109,1.12537223
2829,7.087752333,7.976441144,1.125383728
668,7.125309431,8.018775541,1.125393307
1057,6.598345364,7.42577453,1.125399493
331,8.160648229,9.184946017,1.125516719
1510,6.980708891,7.857775714,1.125641512
1593,7.267982711,8.181350578,1.125670066
2971,6.725138523,7.570716941,1.125733978
3030,6.489112055,7.305260831,1.125772027
1036,7.302983774,8.221604882,1.125787094
1868,6.954803894,7.830023331,1.12584387
2715,6.065886045,6.829279832,1.125850334
1530,6.902484482,7.771241553,1.125861503
699,6.947796222,7.822264463,1.125862678
132,8.067064367,9.082413631,1.125863538
712,6.459599913,7.272864554,1.125900157
3297,7.172895573,8.076063258,1.12591396
2376,6.438926208,7.249825812,1.125937086
2682,8.262121726,9.303362074,1.126025782
3293,6.027850866,6.788138286,1.126129103
2350,6.447380192,7.261452957,1.126264117
2088,6.560230223,7.388591269,1.126270118
896,6.571534425,7.401394879,1.126281078
682,7.971630925,8.978341682,1.126286674
636,7.207078847,8.117314175,1.126297401
1827,6.717444659,7.565845215,1.126298109
9124,6.640271332,7.479056128,1.12631785
4937,7.523423619,8.473899726,1.126335583
703,7.081931809,7.976999115,1.12638745
570,6.542035512,7.36899467,1.126407011
1845,7.42130404,8.359670245,1.126442226
831,8.131755476,9.159991304,1.126446968
3080,7.051907798,7.944000316,1.126503713
2841,6.777320752,7.634801152,1.126522033
2868,7.166260795,8.072969217,1.12652462
2516,6.983564649,7.867188735,1.126529091
5632,6.473747291,7.292874863,1.126530668
1481,7.343142105,8.27308673,1.12664124
3787,6.839229464,7.705826726,1.12670978
1427,6.518375228,7.344411537,1.126724265
2984,6.55432639,7.384998925,1.126736523
6961,6.798602116,7.660634119,1.126795478
2493,6.437717529,7.254170444,1.126823352
1840,6.860389572,7.730628581,1.126849795
3611,7.217041887,8.132738389,1.126879754
3677,6.577000447,7.412027147,1.12696163
1792,6.971374309,7.856687473,1.126992631
2454,6.624171314,7.465400476,1.126993872
814,7.307341312,8.235752209,1.127051804
3789,7.026133492,7.918854701,1.127057251
6224,6.971330568,7.857308824,1.127088832
2189,6.941491926,7.823774126,1.127102676
1960,6.152674027,6.934898279,1.127135657
53,9.33764675,10.52566683,1.127229067
1136,7.032675443,7.927485032,1.127236014
2397,6.704403055,7.557788512,1.127287314
2844,6.881920909,7.757990321,1.127300128
3795,5.288063505,5.96133338,1.127318795
2653,6.284725284,7.085032554,1.127341647
3431,6.44633508,7.267989301,1.127460675
1537,6.726760647,7.584385763,1.12749452
2262,6.220483281,7.013912577,1.12755107
1338,6.435012915,7.256214403,1.127614583
3313,7.02550604,7.922385354,1.127660457
6092,5.490018776,6.19118066,1.127715753
3928,6.223099428,7.017943455,1.127724783
2473,6.845020608,7.719673463,1.127779434
664,5.552602707,6.262320797,1.127817193
3264,6.608193792,7.453121633,1.127860633
2791,6.084963437,6.863001779,1.127862451
161,8.91334725,10.05348875,1.127913956
2961,7.036053267,7.936580838,1.1279876
2172,5.944570784,6.705765402,1.12804871
607,6.739891455,7.603314028,1.128106302
853,6.444971389,7.271057306,1.128175265
3452,6.506259554,7.341195547,1.12832811
7682,6.237141108,7.037577727,1.128333896
3698,7.993655021,9.019600224,1.128344944
2096,6.817583356,7.693058574,1.128414304
1841,6.543639983,7.38412367,1.128442837
2685,6.487431316,7.320898395,1.128474128
3674,6.499787656,7.335255536,1.128537719
3051,7.293652695,8.231570967,1.128593766
3797,6.714319572,7.577873176,1.128613718
8960,6.717492297,7.581473591,1.128616641
3718,6.607098394,7.457336247,1.128685514
3726,6.701995887,7.564655973,1.128716893
2339,7.277789807,8.214623259,1.128724994
2193,6.411345377,7.236994075,1.12877932
3291,6.824387814,7.703572775,1.128829865
837,7.349982871,8.297013177,1.128847961
1368,7.787988589,8.791830692,1.128896196
308,13.95330086,15.75298602,1.12897917
5316,6.26165765,7.069682437,1.129043271
2509,7.386438708,8.339691688,1.129054476
1329,6.493568493,7.331811459,1.129088184
632,6.375130113,7.198114918,1.129093021
2398,5.922813377,6.688295763,1.129243036
2202,6.892584456,7.783629814,1.129275943
2850,6.693112792,7.55853288,1.12930009
2026,6.423381658,7.254240931,1.129349199
5323,7.138282919,8.061838008,1.129380567
5323,7.138282919,8.061838008,1.129380567
1825,6.487282956,7.32675917,1.12940336
1292,7.239443813,8.176546855,1.129444066
2212,7.581836041,8.564235317,1.129572741
3882,7.019727025,7.929677742,1.12962765
696,7.527653463,8.503841523,1.12968026
1912,6.464989466,7.303876647,1.129758476
905,6.355721111,7.181373772,1.129907
551,8.041025437,9.085614617,1.129907459
644,6.265848076,7.079850675,1.129911001
3219,6.759359554,7.637521697,1.129917951
2410,6.369362968,7.197096575,1.129955478
2108,5.574261713,6.298716967,1.129964342
434,7.419876923,8.3844174,1.129994134
5196,6.698281988,7.569128278,1.130010396
3603,6.703775716,7.575539931,1.130040779
